"candidate_name","start_year","start_quarter","end_year","end_quarter","approve","disapprove","no_opinion","n_obs"
"Barack Obama",2013,4,2013,4,44,50,6,1028
"Barack Obama",2013,4,2013,4,46,50,4,950
"Barack Obama",2013,4,2013,4,47,48,5,800
"Barack Obama",2013,4,2013,4,43,51,6,1504
"Barack Obama",2013,4,2013,4,44,52,4,1100
"Barack Obama",2013,4,2013,4,48,49,3,1002
"Barack Obama",2013,4,2013,4,46,49,4,1007
"Barack Obama",2013,4,2013,4,44,52,4,841
"Barack Obama",2013,4,2013,4,44,53,3,1250
"Barack Obama",2013,4,2013,4,41,53,7,1020
"Barack Obama",2013,4,2013,4,41,53,6,2003
"Barack Obama",2013,4,2013,4,37,55,7,1000
"Barack Obama",2013,4,2013,4,39,54,7,2545
"Barack Obama",2013,4,2013,4,40,55,5,1006
"Barack Obama",2013,4,2013,4,43,55,3,1006
"Barack Obama",2013,4,2013,4,37,57,7,1010
"Barack Obama",2013,4,2013,4,42,54,4,1100
"Barack Obama",2013,4,2013,4,41,56,3,843
"Barack Obama",2013,4,2013,4,45,49,6,2001
"Barack Obama",2013,4,2013,4,43,53,4,1173
"Barack Obama",2013,4,2013,4,38,57,6,2692
"Barack Obama",2013,4,2013,4,47,50,4,1011
"Barack Obama",2013,4,2013,4,43,54,3,1000
"Barack Obama",2013,4,2013,4,42,50,8,1000
"Barack Obama",2013,4,2013,4,43,55,3,1031
"Barack Obama",2013,4,2013,4,42,55,3,1004
"Barack Obama",2013,4,2013,4,43,55,3,1005
"Barack Obama",2013,4,2013,4,41,53,5,1027
"Barack Obama",2013,4,2013,4,41,56,3,1035
"Barack Obama",2013,4,2013,4,42,53,5,1100
"Barack Obama",2014,1,2014,1,41,53,7,1487
"Barack Obama",2014,1,2014,1,46,50,5,1018
"Barack Obama",2014,1,2014,1,40,54,6,1933
"Barack Obama",2014,1,2014,1,43,49,8,1504
"Barack Obama",2014,1,2014,1,46,47,7,1018
"Barack Obama",2014,1,2014,1,46,50,4,1100
"Barack Obama",2014,1,2014,1,42,53,5,1010
"Barack Obama",2014,1,2014,1,46,50,4,1003
"Barack Obama",2014,1,2014,1,43,51,6,800
"Barack Obama",2014,1,2014,1,44,49,7,10013
"Barack Obama",2014,1,2014,1,44,50,6,1000
"Barack Obama",2014,1,2014,1,51,39,10,4465
"Barack Obama",2014,1,2014,1,45,50,5,1010
"Barack Obama",2014,1,2014,1,42,52,5,1197
"Barack Obama",2014,1,2014,1,45,49,4,1023
"Barack Obama",2014,1,2014,1,42,53,6,1006
"Barack Obama",2014,1,2014,1,44,48,8,1821
"Barack Obama",2014,1,2014,1,46,50,4,1100
"Barack Obama",2014,1,2014,1,41,51,8,1644
"Barack Obama",2014,1,2014,1,43,51,5,1000
"Barack Obama",2014,1,2014,1,47,50,3,1002
"Barack Obama",2014,1,2014,1,38,54,9,1002
"Barack Obama",2014,1,2014,1,44,54,3,1048
"Barack Obama",2014,1,2014,1,43,53,4,801
"Barack Obama",2014,1,2014,1,48,48,4,1001
"Barack Obama",2014,1,2014,1,47,51,2,1100
"Barack Obama",2014,1,2014,1,46,51,3,840
"Barack Obama",2014,1,2014,1,43,50,7,1097
"Barack Obama",2014,1,2014,1,40,53,7,1015
"Barack Obama",2014,1,2014,1,42,50,8,1578
"Barack Obama",2014,1,2014,1,43,51,6,1003
"Barack Obama",2014,1,2014,1,47,48,5,1000
"Barack Obama",2014,2,2014,2,45,52,3,1212
"Barack Obama",2014,2,2014,2,44,50,6,1538
"Barack Obama",2014,2,2014,2,42,51,7,1000
"Barack Obama",2014,2,2014,2,43,53,3,1250
"Barack Obama",2014,2,2014,2,42,51,6,1012
"Barack Obama",2014,2,2014,2,43,53,4,1100
"Barack Obama",2014,2,2014,2,44,50,7,1501
"Barack Obama",2014,2,2014,2,44,50,6,1000
"Barack Obama",2014,2,2014,2,42,52,6,1000
"Barack Obama",2014,2,2014,2,46,51,4,1513
"Barack Obama",2014,2,2014,2,43,55,2,1008
"Barack Obama",2014,2,2014,2,45,51,4,1028
"Barack Obama",2014,2,2014,2,44,49,8,1025
"Barack Obama",2014,2,2014,2,43,48,9,1009
"Barack Obama",2014,2,2014,2,45,50,5,1100
"Barack Obama",2014,2,2014,2,41,53,6,1000
"Barack Obama",2014,2,2014,2,46,51,3,1002
"Barack Obama",2014,2,2014,2,43,55,2,1003
"Barack Obama",2014,2,2014,2,40,54,6,1006
"Barack Obama",2014,2,2014,2,42,55,4,1027
"Barack Obama",2014,2,2014,2,43,53,4,1005
"Barack Obama",2014,2,2014,2,46,50,4,950
"Barack Obama",2014,2,2014,2,41,53,6,1000
"Barack Obama",2014,2,2014,2,40,56,4,1100
"Barack Obama",2014,2,2014,2,40,54,6,1009
"Barack Obama",2014,2,2014,2,41,54,5,1018
"Barack Obama",2014,2,2014,2,40,53,7,1446
"Barack Obama",2014,3,2014,3,39,56,5,1013
"Barack Obama",2014,3,2014,3,44,49,6,1805
"Barack Obama",2014,3,2014,3,42,56,2,1100
"Barack Obama",2014,3,2014,3,42,55,3,1012
"Barack Obama",2014,3,2014,3,42,52,6,1057
"Barack Obama",2014,3,2014,3,40,54,6,1000
"Barack Obama",2014,3,2014,3,40,52,8,1035
"Barack Obama",2014,3,2014,3,43,52,4,1000
"Barack Obama",2014,3,2014,3,44,53,3,1032
"Barack Obama",2014,3,2014,3,44,53,4,1032
"Barack Obama",2014,3,2014,3,42,49,9,1001
"Barack Obama",2014,3,2014,3,43,52,5,1100
"Barack Obama",2014,3,2014,3,42,50,8,1501
"Barack Obama",2014,3,2014,3,42,52,8,2002
"Barack Obama",2014,3,2014,3,40,54,6,1000
"Barack Obama",2014,3,2014,3,37,59,4,1017
"Barack Obama",2014,3,2014,3,42,51,6,1001
"Barack Obama",2014,3,2014,3,38,57,6,1000
"Barack Obama",2014,3,2014,3,40,50,10,1009
"Barack Obama",2014,3,2014,3,42,50,8,1100
"Barack Obama",2014,3,2014,3,46,51,3,1052
"Barack Obama",2014,3,2014,3,40,56,4,1252
"Barack Obama",2014,3,2014,3,44,52,4,1055
"Barack Obama",2014,3,2014,3,40,52,9,1049
"Barack Obama",2014,4,2014,4,43,50,6,1004
"Barack Obama",2014,4,2014,4,42,50,9,1260
"Barack Obama",2014,4,2014,4,42,52,6,1000
"Barack Obama",2014,4,2014,4,40,51,8,1006
"Barack Obama",2014,4,2014,4,40,51,8,1006
"Barack Obama",2014,4,2014,4,40,56,5,1017
"Barack Obama",2014,4,2014,4,40,52,9,1012
"Barack Obama",2014,4,2014,4,43,51,6,2003
"Barack Obama",2014,4,2014,4,46,49,5,950
"Barack Obama",2014,4,2014,4,43,52,5,1100
"Barack Obama",2014,4,2014,4,41,50,9,1000
"Barack Obama",2014,4,2014,4,39,51,10,1269
"Barack Obama",2014,4,2014,4,43,51,6,1204
"Barack Obama",2014,4,2014,4,45,53,3,1018
"Barack Obama",2014,4,2014,4,41,54,6,1005
"Barack Obama",2014,4,2014,4,42,52,6,1200
"Barack Obama",2014,4,2014,4,41,56,3,800
"Barack Obama",2014,4,2014,4,45,50,6,904
"Barack Obama",2014,4,2014,4,37,57,7,828
"Barack Obama",2014,4,2014,4,43,52,5,1353
"Barack Obama",2014,4,2014,4,44,50,6,1000
"Barack Obama",2014,4,2014,4,44,51,5,1100
"Barack Obama",2014,4,2014,4,39,54,8,1623
"Barack Obama",2014,4,2014,4,44,53,3,1045
"Barack Obama",2014,4,2014,4,42,51,6,1507
"Barack Obama",2014,4,2014,4,39,52,9,1001
"Barack Obama",2014,4,2014,4,43,52,5,1140
"Barack Obama",2014,4,2014,4,42,53,5,1043
"Barack Obama",2014,4,2014,4,46,50,5,805
"Barack Obama",2014,4,2014,4,41,49,10,1008
"Barack Obama",2014,4,2014,4,45,50,5,1000
"Barack Obama",2014,4,2014,4,41,54,5,1000
"Barack Obama",2014,4,2014,4,47,49,4,1100
"Barack Obama",2014,4,2014,4,48,50,2,1011
"Barack Obama",2014,4,2014,4,46,49,5,1000
"Barack Obama",2015,1,2015,1,46,50,5,804
"Barack Obama",2015,1,2015,1,47,48,5,1504
"Barack Obama",2015,1,2015,1,48,49,3,950
"Barack Obama",2015,1,2015,1,46,46,8,1001
"Barack Obama",2015,1,2015,1,42,52,7,1018
"Barack Obama",2015,1,2015,1,50,44,6,1003
"Barack Obama",2015,1,2015,1,43,48,8,1003
"Barack Obama",2015,1,2015,1,46,48,6,800
"Barack Obama",2015,1,2015,1,47,48,5,1100
"Barack Obama",2015,1,2015,1,45,51,5,1009
"Barack Obama",2015,1,2015,1,50,44,6,1003
"Barack Obama",2015,1,2015,1,49,46,5,1000
"Barack Obama",2015,1,2015,1,45,49,6,1044
"Barack Obama",2015,1,2015,1,46,51,3,837
"Barack Obama",2015,1,2015,1,47,51,2,1027
"Barack Obama",2015,1,2015,1,44,46,10,1006
"Barack Obama",2015,1,2015,1,47,48,5,1100
"Barack Obama",2015,1,2015,1,45,48,6,1000
"Barack Obama",2015,1,2015,1,48,46,5,1504
"Barack Obama",2015,1,2015,1,41,52,7,1286
"Barack Obama",2015,1,2015,1,46,48,5,1000
"Barack Obama",2015,1,2015,1,42,53,5,1011
"Barack Obama",2015,1,2015,1,46,50,4,1000
"Barack Obama",2015,1,2015,1,46,50,4,1253
"Barack Obama",2015,1,2015,1,43,54,4,1025
"Barack Obama",2015,1,2015,1,46,51,3,1009
"Barack Obama",2015,1,2015,1,47,49,4,1100
"Barack Obama",2015,1,2015,1,45,46,8,1023
"Barack Obama",2015,1,2015,1,46,47,7,1500
"Barack Obama",2015,1,2015,1,47,47,6,1003
"Barack Obama",2015,1,2015,1,45,50,5,1025
"Barack Obama",2015,1,2015,2,42,48,10,1005
"Barack Obama",2015,2,2015,2,47,46,7,1008
"Barack Obama",2015,2,2015,2,48,48,4,1015
"Barack Obama",2015,2,2015,2,48,47,5,1018
"Barack Obama",2015,2,2015,2,44,49,7,1353
"Barack Obama",2015,2,2015,2,44,50,6,1100
"Barack Obama",2015,2,2015,2,42,53,5,1012
"Barack Obama",2015,2,2015,2,48,47,5,1000
"Barack Obama",2015,2,2015,2,45,44,11,1027
"Barack Obama",2015,2,2015,2,46,49,6,1000
"Barack Obama",2015,2,2015,2,46,48,5,1024
"Barack Obama",2015,2,2015,2,44,51,6,1006
"Barack Obama",2015,2,2015,2,46,48,6,2002
"Barack Obama",2015,2,2015,2,48,47,5,1100
"Barack Obama",2015,2,2015,2,43,50,7,1711
"Barack Obama",2015,2,2015,2,45,49,6,1001
"Barack Obama",2015,2,2015,2,42,48,10,1022
"Barack Obama",2015,2,2015,2,45,52,2,1025
"Barack Obama",2015,2,2015,2,45,48,7,1006
"Barack Obama",2015,2,2015,2,44,52,4,1527
"Barack Obama",2015,2,2015,2,44,46,10,1002
"Barack Obama",2015,2,2015,2,51,46,3,950
"Barack Obama",2015,2,2015,2,48,48,4,1000
"Barack Obama",2015,2,2015,2,47,49,4,1100
"Barack Obama",2015,2,2015,2,44,50,6,1005
"Barack Obama",2015,2,2015,2,50,47,3,1017
"Barack Obama",2015,3,2015,3,47,46,7,1001
"Barack Obama",2015,3,2015,3,47,48,6,1019
"Barack Obama",2015,3,2015,3,48,45,7,2002
"Barack Obama",2015,3,2015,3,46,50,5,1002
"Barack Obama",2015,3,2015,3,47,50,3,1100
"Barack Obama",2015,3,2015,3,49,47,4,1017
"Barack Obama",2015,3,2015,3,43,52,5,1644
"Barack Obama",2015,3,2015,3,45,50,5,1000
"Barack Obama",2015,3,2015,3,44,47,9,1252
"Barack Obama",2015,3,2015,3,46,46,7,1306
"Barack Obama",2015,3,2015,3,45,50,6,1203
"Barack Obama",2015,3,2015,3,45,52,3,1012
"Barack Obama",2015,3,2015,3,49,46,5,1003
"Barack Obama",2015,3,2015,3,45,46,9,1000
"Barack Obama",2015,3,2015,3,44,50,6,1006
"Barack Obama",2015,3,2015,3,44,53,4,1574
"Barack Obama",2015,3,2015,3,46,51,3,1100
"Barack Obama",2015,3,2015,3,46,47,7,1001
"Barack Obama",2015,3,2015,3,44,50,6,1013
"Barack Obama",2015,3,2015,3,47,47,6,1000
"Barack Obama",2015,3,2015,3,46,48,5,1502
"Barack Obama",2015,3,2015,3,47,46,7,1000
"Barack Obama",2015,4,2015,4,45,46,8,1251
"Barack Obama",2015,4,2015,4,42,53,5,1004
"Barack Obama",2015,4,2015,4,47,45,9,1012
"Barack Obama",2015,4,2015,4,51,45,4,1001
"Barack Obama",2015,4,2015,4,46,49,5,1000
"Barack Obama",2015,4,2015,4,49,48,3,1100
"Barack Obama",2015,4,2015,4,45,49,6,1000
"Barack Obama",2015,4,2015,4,42,54,5,1144
"Barack Obama",2015,4,2015,4,48,48,4,1465
"Barack Obama",2015,4,2015,4,45,50,5,1230
"Barack Obama",2015,4,2015,4,45,48,7,1495
"Barack Obama",2015,4,2015,4,44,51,5,1002
"Barack Obama",2015,4,2015,4,46,50,4,1004
"Barack Obama",2015,4,2015,4,40,54,6,1016
"Barack Obama",2015,4,2015,4,43,54,3,1100
"Barack Obama",2015,4,2015,4,42,47,11,1205
"Barack Obama",2015,4,2015,4,44,51,4,1453
"Barack Obama",2015,4,2015,4,45,53,3,1020
"Barack Obama",2015,4,2015,4,45,55,0,1007
"Barack Obama",2015,4,2015,4,44,48,8,1275
"Barack Obama",2015,4,2015,4,50,48,2,900
"Barack Obama",2015,4,2015,4,43,51,6,1000
"Barack Obama",2015,4,2015,4,46,49,4,1500
"Barack Obama",2015,4,2015,4,40,51,8,1006
"Barack Obama",2015,4,2015,4,46,51,3,1002
"Barack Obama",2015,4,2015,4,43,51,6,1013
"Barack Obama",2015,4,2015,4,44,52,4,1140
"Barack Obama",2015,4,2015,4,43,54,3,1100
"Barack Obama",2015,4,2015,4,47,52,1,1018
"Barack Obama",2016,1,2016,1,47,47,6,1000
"Barack Obama",2016,1,2016,1,42,53,5,1006
"Barack Obama",2016,1,2016,1,46,47,7,1276
"Barack Obama",2016,1,2016,1,46,48,6,2009
"Barack Obama",2016,1,2016,1,47,49,4,800
"Barack Obama",2016,1,2016,1,46,46,8,1003
"Barack Obama",2016,1,2016,1,45,51,4,1100
"Barack Obama",2016,1,2016,1,45,48,7,1009
"Barack Obama",2016,1,2016,1,49,47,4,1001
"Barack Obama",2016,1,2016,1,49,43,8,914
"Barack Obama",2016,1,2016,1,44,54,2,1342
"Barack Obama",2016,1,2016,1,40,51,9,1000
"Barack Obama",2016,1,2016,1,47,45,8,2007
"Barack Obama",2016,1,2016,1,49,47,4,800
"Barack Obama",2016,1,2016,1,49,47,4,1031
